                0       TOTAL        AMBER     CONTACTS          SOL           HB  | TEMPERATURE
Sim Anneal   7000  3.6650e+03   2.7068e+03   1.7754e+03   1.6381e+03  -2.4552e+03  | 720.000
Sim Anneal   8000  3.5266e+03   2.6098e+03   1.7057e+03   1.6628e+03  -2.4517e+03  | 680.000
Sim Anneal   9000  3.5031e+03   2.6516e+03   1.6168e+03   1.6926e+03  -2.4580e+03  | 640.000
Sim Anneal  10000  3.4520e+03   2.5814e+03   1.6325e+03   1.6940e+03  -2.4559e+03  | 600.000
Sim Anneal  11000  3.4583e+03   2.5845e+03   1.6375e+03   1.6909e+03  -2.4546e+03  | 560.000
Sim Anneal  12000  3.2537e+03   2.4201e+03   1.6072e+03   1.6766e+03  -2.4502e+03  | 520.000
Sim Anneal  13000  3.1115e+03   2.4795e+03   1.3222e+03   1.7682e+03  -2.4585e+03  | 480.000
Sim Anneal  14000  3.0749e+03   2.4569e+03   1.3122e+03   1.7604e+03  -2.4546e+03  | 440.000
Sim Anneal  15000  3.0630e+03   2.5152e+03   1.2449e+03   1.7668e+03  -2.4639e+03  | 400.000
Sim Anneal  16000  3.0467e+03   2.4953e+03   1.2185e+03   1.7880e+03  -2.4551e+03  | 360.000
Sim Anneal  17000  2.9624e+03   2.4135e+03   1.1959e+03   1.7963e+03  -2.4433e+03  | 320.000
Sim Anneal  18000  2.8375e+03   2.3664e+03   1.0984e+03   1.8168e+03  -2.4442e+03  | 280.000
Sim Anneal  19000  2.8181e+03   2.3653e+03   1.0708e+03   1.8286e+03  -2.4466e+03  | 240.000
Sim Anneal  20000  2.7764e+03   2.3438e+03   1.0462e+03   1.8389e+03  -2.4525e+03  | 200.000
Sim Anneal  21000  2.7769e+03   2.3503e+03   1.0388e+03   1.8442e+03  -2.4563e+03  | 160.000
Sim Anneal  22000  2.7636e+03   2.3371e+03   1.0482e+03   1.8317e+03  -2.4534e+03  | 120.000
Sim Anneal  23000  2.7636e+03   2.3371e+03   1.0482e+03   1.8317e+03  -2.4534e+03  | 80.000
Sim Anneal  24000  2.7569e+03   2.3319e+03   1.0445e+03   1.8339e+03  -2.4534e+03  | 40.000
Sim Anneal  25000  2.7569e+03   2.3319e+03   1.0445e+03   1.8339e+03  -2.4534e+03  |  0.000
ILSRR 2756.8737648955853 2049.426026904201 
Sim Anneal      0  2.3877e+06   2.3810e+06   7.8143e+03   1.3919e+03  -2.5205e+03  | -1.000
Sim Anneal   1000  3.9593e+03   3.1910e+03   1.5830e+03   1.6334e+03  -2.4480e+03  | 960.000
Sim Anneal   2000  3.6697e+03   2.9379e+03   1.5517e+03   1.6098e+03  -2.4297e+03  | 920.000
Sim Anneal   3000  3.1449e+03   2.7977e+03   1.0866e+03   1.6753e+03  -2.4146e+03  | 880.000
Sim Anneal   4000  2.9517e+03   2.6099e+03   1.0381e+03   1.7184e+03  -2.4146e+03  | 840.000
Sim Anneal   5000  2.5585e+03   2.4963e+03   9.5317e+02   1.5193e+03  -2.4103e+03  | 800.000
Sim Anneal   6000  2.3846e+03   2.4381e+03   6.5782e+02   1.7013e+03  -2.4127e+03  | 760.000
Sim Anneal   7000  2.3224e+03   2.3719e+03   6.5956e+02   1.7065e+03  -2.4156e+03  | 720.000
Sim Anneal   8000  2.2637e+03   2.3479e+03   6.4379e+02   1.6932e+03  -2.4211e+03  | 680.000
Sim Anneal   9000  2.1883e+03   2.3056e+03   6.0746e+02   1.6935e+03  -2.4182e+03  | 640.000
Sim Anneal  10000  2.1339e+03   2.2967e+03   5.4461e+02   1.7113e+03  -2.4187e+03  | 600.000
Sim Anneal  11000  2.1138e+03   2.3031e+03   5.8496e+02   1.6454e+03  -2.4196e+03  | 560.000
Sim Anneal  12000  2.1181e+03   2.3064e+03   5.8094e+02   1.6503e+03  -2.4195e+03  | 520.000
Sim Anneal  13000  2.1015e+03   2.2742e+03   5.9340e+02   1.6547e+03  -2.4207e+03  | 480.000
Sim Anneal  14000  2.0797e+03   2.3343e+03   5.1819e+02   1.6548e+03  -2.4277e+03  | 440.000
Sim Anneal  15000  2.0750e+03   2.3284e+03   5.1810e+02   1.6575e+03  -2.4289e+03  | 400.000
Sim Anneal  16000  2.0757e+03   2.3284e+03   5.1851e+02   1.6573e+03  -2.4284e+03  | 360.000
Sim Anneal  17000  2.0639e+03   2.3157e+03   5.3143e+02   1.6420e+03  -2.4251e+03  | 320.000
Sim Anneal  18000  2.0617e+03   2.3155e+03   5.3064e+02   1.6421e+03  -2.4266e+03  | 280.000
Sim Anneal  19000  2.0727e+03   2.3132e+03   5.4739e+02   1.6351e+03  -2.4230e+03  | 240.000
Sim Anneal  20000  2.0487e+03   2.3423e+03   4.9197e+02   1.6421e+03  -2.4276e+03  | 200.000
Sim Anneal  21000  2.0476e+03   2.3312e+03   5.4865e+02   1.5940e+03  -2.4263e+03  | 160.000
Sim Anneal  22000  2.0376e+03   2.3168e+03   5.4594e+02   1.5978e+03  -2.4230e+03  | 120.000
Sim Anneal  23000  2.0376e+03   2.3168e+03   5.4594e+02   1.5978e+03  -2.4230e+03  | 80.000
Sim Anneal  24000  1.9193e+03   2.2625e+03   4.7120e+02   1.6100e+03  -2.4244e+03  | 40.000
Sim Anneal  25000  1.9055e+03   2.2485e+03   4.6671e+02   1.6164e+03  -2.4261e+03  |  0.000
ILSRR 1905.5390749115413 1905.5390749115413 
Sim Anneal      0  3.5479e+12   3.5479e+12   9.2156e+03   8.2750e+02  -2.4480e+03  | -1.000
Sim Anneal   1000  8.5511e+03   4.3905e+03   5.4387e+03   1.2130e+03  -2.4911e+03  | 960.000
Sim Anneal   2000  7.1293e+03   3.9713e+03   4.2871e+03   1.3581e+03  -2.4872e+03  | 920.000
Sim Anneal   3000  6.0023e+03   3.1115e+03   3.9897e+03   1.3765e+03  -2.4754e+03  | 880.000
Sim Anneal   4000  5.9629e+03   3.1218e+03   3.9427e+03   1.3763e+03  -2.4779e+03  | 840.000
Sim Anneal   5000  5.9606e+03   3.1381e+03   3.9268e+03   1.3730e+03  -2.4772e+03  | 800.000
Sim Anneal   6000  5.6151e+03   2.8893e+03   3.8165e+03   1.3754e+03  -2.4660e+03  | 760.000
Sim Anneal   7000  5.4171e+03   2.9286e+03   3.5441e+03   1.4217e+03  -2.4773e+03  | 720.000
Sim Anneal   8000  5.2145e+03   2.8877e+03   3.3356e+03   1.4599e+03  -2.4687e+03  | 680.000
Sim Anneal   9000  4.9737e+03   2.6980e+03   3.3296e+03   1.4301e+03  -2.4840e+03  | 640.000
Sim Anneal  10000  4.8880e+03   2.5761e+03   3.3632e+03   1.4273e+03  -2.4786e+03  | 600.000
Sim Anneal  11000  4.6312e+03   2.3443e+03   3.3261e+03   1.4053e+03  -2.4445e+03  | 560.000
Sim Anneal  12000  4.5125e+03   2.3234e+03   3.2016e+03   1.4333e+03  -2.4457e+03  | 520.000
Sim Anneal  13000  4.5052e+03   2.2948e+03   3.1963e+03   1.4621e+03  -2.4480e+03  | 480.000
Sim Anneal  14000  4.5047e+03   2.2841e+03   3.2104e+03   1.4592e+03  -2.4489e+03  | 440.000
Sim Anneal  15000  4.4792e+03   2.2475e+03   3.2248e+03   1.4615e+03  -2.4546e+03  | 400.000
Sim Anneal  16000  4.4071e+03   2.2651e+03   3.1246e+03   1.4740e+03  -2.4565e+03  | 360.000
Sim Anneal  17000  4.3927e+03   2.2673e+03   3.1154e+03   1.4694e+03  -2.4594e+03  | 320.000
Sim Anneal  18000  4.0919e+03   2.3210e+03   2.7389e+03   1.5105e+03  -2.4785e+03  | 280.000
Sim Anneal  19000  4.0090e+03   2.3281e+03   2.6043e+03   1.5498e+03  -2.4733e+03  | 240.000
Sim Anneal  20000  3.8872e+03   2.2942e+03   2.5288e+03   1.5249e+03  -2.4607e+03  | 200.000
Sim Anneal  21000  3.8699e+03   2.3428e+03   2.4052e+03   1.5878e+03  -2.4659e+03  | 160.000
Sim Anneal  22000  3.7672e+03   2.2479e+03   2.3832e+03   1.5885e+03  -2.4523e+03  | 120.000
Sim Anneal  23000  3.6813e+03   2.3185e+03   2.2153e+03   1.6024e+03  -2.4549e+03  | 80.000
Sim Anneal  24000  3.6764e+03   2.3040e+03   2.2274e+03   1.5998e+03  -2.4549e+03  | 40.000
Sim Anneal  25000  3.6625e+03   2.3003e+03   2.2182e+03   1.5978e+03  -2.4538e+03  |  0.000
ILSRR 3662.5056842901363 1905.5390749115413 
Sim Anneal      0  2.5454e+10   2.5454e+10   7.9789e+03   1.4285e+03  -2.6759e+03  | -1.000
Sim Anneal   1000  4.5027e+03   3.0933e+03   2.5230e+03   1.3520e+03  -2.4656e+03  | 960.000
Sim Anneal   2000  3.5524e+03   2.7965e+03   1.6048e+03   1.6012e+03  -2.4500e+03  | 920.000
Sim Anneal   3000  2.6608e+03   2.4672e+03   1.0621e+03   1.5712e+03  -2.4398e+03  | 880.000
Sim Anneal   4000  2.5041e+03   2.4244e+03   9.5418e+02   1.5698e+03  -2.4443e+03  | 840.000
Sim Anneal   5000  2.4265e+03   2.3573e+03   9.4450e+02   1.5727e+03  -2.4480e+03  | 800.000
Sim Anneal   6000  2.4091e+03   2.3718e+03   7.4377e+02   1.7419e+03  -2.4483e+03  | 760.000
Sim Anneal   7000  2.3332e+03   2.3057e+03   8.3614e+02   1.6523e+03  -2.4609e+03  | 720.000
Sim Anneal   8000  2.2851e+03   2.3119e+03   7.8944e+02   1.6425e+03  -2.4588e+03  | 680.000
Sim Anneal   9000  2.3007e+03   2.3085e+03   8.0377e+02   1.6453e+03  -2.4569e+03  | 640.000
Sim Anneal  10000  2.2592e+03   2.3470e+03   7.2675e+02   1.6424e+03  -2.4570e+03  | 600.000
Sim Anneal  11000  2.2350e+03   2.3137e+03   7.3481e+02   1.6432e+03  -2.4567e+03  | 560.000
Sim Anneal  12000  2.2460e+03   2.3102e+03   7.6115e+02   1.6327e+03  -2.4581e+03  | 520.000
Sim Anneal  13000  2.1631e+03   2.2358e+03   7.3569e+02   1.6430e+03  -2.4515e+03  | 480.000
Sim Anneal  14000  2.1275e+03   2.2451e+03   7.0245e+02   1.6320e+03  -2.4521e+03  | 440.000
Sim Anneal  15000  2.1080e+03   2.2503e+03   6.5367e+02   1.6567e+03  -2.4526e+03  | 400.000
Sim Anneal  16000  2.1053e+03   2.2360e+03   6.6736e+02   1.6544e+03  -2.4525e+03  | 360.000
Sim Anneal  17000  2.1047e+03   2.2327e+03   6.6639e+02   1.6578e+03  -2.4522e+03  | 320.000
Sim Anneal  18000  2.1039e+03   2.2460e+03   6.5646e+02   1.6541e+03  -2.4528e+03  | 280.000
Sim Anneal  19000  2.0898e+03   2.2288e+03   6.5695e+02   1.6564e+03  -2.4523e+03  | 240.000
Sim Anneal  20000  2.0541e+03   2.1954e+03   6.5715e+02   1.6567e+03  -2.4552e+03  | 200.000
Sim Anneal  21000  2.0530e+03   2.2064e+03   6.4638e+02   1.6552e+03  -2.4550e+03  | 160.000
Sim Anneal  22000  2.0475e+03   2.1936e+03   6.5426e+02   1.6544e+03  -2.4547e+03  | 120.000
Sim Anneal  23000  2.0429e+03   2.1987e+03   6.4033e+02   1.6597e+03  -2.4558e+03  | 80.000
Sim Anneal  24000  2.0429e+03   2.1987e+03   6.4033e+02   1.6597e+03  -2.4558e+03  | 40.000
Sim Anneal  25000  2.0429e+03   2.1987e+03   6.4033e+02   1.6597e+03  -2.4558e+03  |  0.000
ILSRR 2042.937036991424 1905.5390749115413 
Sim Anneal      0  1.5966e+04   6.6373e+03   1.0790e+04   9.9828e+02  -2.4597e+03  | -1.000
Sim Anneal   1000  3.8997e+03   3.0848e+03   1.9141e+03   1.3514e+03  -2.4506e+03  | 960.000
Sim Anneal   2000  3.1952e+03   2.7827e+03   1.5256e+03   1.3555e+03  -2.4686e+03  | 920.000
Sim Anneal   3000  3.0027e+03   2.7467e+03   1.3182e+03   1.4024e+03  -2.4646e+03  | 880.000
Sim Anneal   4000  2.7129e+03   2.6354e+03   9.7254e+02   1.5536e+03  -2.4486e+03  | 840.000
Sim Anneal   5000  2.6970e+03   2.6210e+03   9.7899e+02   1.5475e+03  -2.4505e+03  | 800.000
Sim Anneal   6000  2.5570e+03   2.5257e+03   9.1210e+02   1.5723e+03  -2.4532e+03  | 760.000
Sim Anneal   7000  2.4948e+03   2.4590e+03   8.9793e+02   1.5829e+03  -2.4450e+03  | 720.000
Sim Anneal   8000  2.4611e+03   2.4268e+03   8.6992e+02   1.6071e+03  -2.4428e+03  | 680.000
Sim Anneal   9000  2.4455e+03   2.4137e+03   8.7866e+02   1.5962e+03  -2.4431e+03  | 640.000
Sim Anneal  10000  2.3894e+03   2.4332e+03   8.0650e+02   1.5947e+03  -2.4450e+03  | 600.000
Sim Anneal  11000  2.4089e+03   2.4382e+03   8.6778e+02   1.5520e+03  -2.4491e+03  | 560.000
Sim Anneal  12000  2.4044e+03   2.4313e+03   8.6824e+02   1.5529e+03  -2.4480e+03  | 520.000
Sim Anneal  13000  2.3637e+03   2.3693e+03   8.7710e+02   1.5585e+03  -2.4413e+03  | 480.000
Sim Anneal  14000  2.3588e+03   2.3746e+03   8.9192e+02   1.5385e+03  -2.4462e+03  | 440.000
Sim Anneal  15000  2.3675e+03   2.3797e+03   8.8697e+02   1.5459e+03  -2.4451e+03  | 400.000
Sim Anneal  16000  2.3530e+03   2.4043e+03   8.5646e+02   1.5373e+03  -2.4451e+03  | 360.000
Sim Anneal  17000  2.3073e+03   2.3458e+03   8.3736e+02   1.5652e+03  -2.4411e+03  | 320.000
Sim Anneal  18000  2.2342e+03   2.3703e+03   6.8074e+02   1.6198e+03  -2.4366e+03  | 280.000
Sim Anneal  19000  2.2132e+03   2.3657e+03   6.7753e+02   1.6071e+03  -2.4372e+03  | 240.000
Sim Anneal  20000  2.2057e+03   2.3647e+03   6.7933e+02   1.6009e+03  -2.4392e+03  | 200.000
Sim Anneal  21000  2.1697e+03   2.3294e+03   6.7568e+02   1.6049e+03  -2.4402e+03  | 160.000
Sim Anneal  22000  2.1587e+03   2.3169e+03   6.7125e+02   1.6085e+03  -2.4380e+03  | 120.000
Sim Anneal  23000  2.1544e+03   2.3166e+03   6.6689e+02   1.6097e+03  -2.4388e+03  | 80.000
Sim Anneal  24000  2.1446e+03   2.3039e+03   6.6033e+02   1.6181e+03  -2.4377e+03  | 40.000
Sim Anneal  25000  2.1400e+03   2.3023e+03   6.6441e+02   1.6124e+03  -2.4391e+03  |  0.000
ILSRR 2140.014908225493 1905.5390749115413 
Sim Anneal      0  2.0706e+15   2.0706e+15   1.7413e+04   1.0996e+03  -2.6599e+03  | -1.000
Sim Anneal   1000  7.8615e+03   3.5424e+03   5.4662e+03   1.3188e+03  -2.4659e+03  | 960.000
Sim Anneal   2000  7.5220e+03   3.7998e+03   4.7217e+03   1.4598e+03  -2.4593e+03  | 920.000
Sim Anneal   3000  6.5942e+03   2.8654e+03   4.7655e+03   1.4053e+03  -2.4420e+03  | 880.000
Sim Anneal   4000  6.4766e+03   2.8582e+03   4.6405e+03   1.4300e+03  -2.4522e+03  | 840.000
Sim Anneal   5000  6.3017e+03   2.7699e+03   4.5229e+03   1.4599e+03  -2.4510e+03  | 800.000
Sim Anneal   6000  6.0816e+03   2.9897e+03   4.0968e+03   1.4541e+03  -2.4590e+03  | 760.000
Sim Anneal   7000  6.0096e+03   2.9393e+03   4.0716e+03   1.4568e+03  -2.4581e+03  | 720.000
Sim Anneal   8000  5.8884e+03   2.9454e+03   3.8763e+03   1.5289e+03  -2.4622e+03  | 680.000
Sim Anneal   9000  5.8364e+03   2.8969e+03   3.8620e+03   1.5328e+03  -2.4553e+03  | 640.000
Sim Anneal  10000  5.8186e+03   2.8436e+03   3.9097e+03   1.5238e+03  -2.4585e+03  | 600.000
Sim Anneal  11000  5.4523e+03   2.7603e+03   3.5797e+03   1.5692e+03  -2.4569e+03  | 560.000
Sim Anneal  12000  5.3721e+03   2.7443e+03   3.5030e+03   1.5768e+03  -2.4520e+03  | 520.000
Sim Anneal  13000  5.1072e+03   2.7098e+03   3.2670e+03   1.5736e+03  -2.4432e+03  | 480.000
Sim Anneal  14000  5.0292e+03   2.6108e+03   3.3507e+03   1.5061e+03  -2.4384e+03  | 440.000
Sim Anneal  15000  4.8171e+03   2.7310e+03   2.9968e+03   1.5386e+03  -2.4493e+03  | 400.000
Sim Anneal  16000  4.5440e+03   2.6309e+03   2.7956e+03   1.5665e+03  -2.4490e+03  | 360.000
Sim Anneal  17000  4.4568e+03   2.6171e+03   2.7020e+03   1.5933e+03  -2.4555e+03  | 320.000
Sim Anneal  18000  4.3963e+03   2.5228e+03   2.7613e+03   1.5673e+03  -2.4551e+03  | 280.000
Sim Anneal  19000  4.3917e+03   2.5298e+03   2.7481e+03   1.5693e+03  -2.4554e+03  | 240.000
Sim Anneal  20000  4.3838e+03   2.5191e+03   2.7460e+03   1.5721e+03  -2.4534e+03  | 200.000
Sim Anneal  21000  4.3504e+03   2.4840e+03   2.7583e+03   1.5625e+03  -2.4544e+03  | 160.000
Sim Anneal  22000  4.3504e+03   2.4812e+03   2.7601e+03   1.5623e+03  -2.4532e+03  | 120.000
Sim Anneal  23000  4.3299e+03   2.4647e+03   2.7633e+03   1.5535e+03  -2.4516e+03  | 80.000
Sim Anneal  24000  4.3220e+03   2.4843e+03   2.7336e+03   1.5575e+03  -2.4534e+03  | 40.000
Sim Anneal  25000  4.2502e+03   2.4457e+03   2.6927e+03   1.5667e+03  -2.4549e+03  |  0.000
ILSRR 4250.169230374495 1905.5390749115413 
Sim Anneal      0  1.5179e+10   1.5179e+10   1.3968e+04   1.0965e+03  -2.6001e+03  | -1.000
Sim Anneal   1000  7.2629e+03   3.9570e+03   4.3397e+03   1.4233e+03  -2.4571e+03  | 960.000
Sim Anneal   2000  4.5202e+03   3.5485e+03   1.8821e+03   1.5592e+03  -2.4695e+03  | 920.000
Sim Anneal   3000  3.5729e+03   2.4777e+03   2.0647e+03   1.4818e+03  -2.4514e+03  | 880.000
Sim Anneal   4000  3.5452e+03   2.4833e+03   2.0467e+03   1.4617e+03  -2.4465e+03  | 840.000
Sim Anneal   5000  3.0317e+03   2.5601e+03   1.3309e+03   1.5713e+03  -2.4306e+03  | 800.000
Sim Anneal   6000  2.7925e+03   2.6107e+03   1.0414e+03   1.5763e+03  -2.4359e+03  | 760.000
Sim Anneal   7000  2.5184e+03   2.6017e+03   8.1607e+02   1.5372e+03  -2.4366e+03  | 720.000
Sim Anneal   8000  2.4692e+03   2.5708e+03   7.8990e+02   1.5416e+03  -2.4331e+03  | 680.000
Sim Anneal   9000  2.3486e+03   2.5381e+03   6.5972e+02   1.5919e+03  -2.4412e+03  | 640.000
Sim Anneal  10000  2.3293e+03   2.4861e+03   6.8539e+02   1.5922e+03  -2.4343e+03  | 600.000
Sim Anneal  11000  2.2060e+03   2.3316e+03   7.4046e+02   1.5719e+03  -2.4379e+03  | 560.000
Sim Anneal  12000  2.1407e+03   2.3634e+03   6.4830e+02   1.5666e+03  -2.4376e+03  | 520.000
Sim Anneal  13000  2.0681e+03   2.2368e+03   6.0729e+02   1.6550e+03  -2.4309e+03  | 480.000
Sim Anneal  14000  2.0317e+03   2.2250e+03   5.6800e+02   1.6757e+03  -2.4370e+03  | 440.000
Sim Anneal  15000  1.9591e+03   2.2123e+03   5.9096e+02   1.5895e+03  -2.4336e+03  | 400.000
Sim Anneal  16000  1.9380e+03   2.2228e+03   4.8342e+02   1.6673e+03  -2.4355e+03  | 360.000
Sim Anneal  17000  1.9164e+03   2.2117e+03   4.4724e+02   1.6967e+03  -2.4392e+03  | 320.000
Sim Anneal  18000  1.8641e+03   2.1822e+03   4.3934e+02   1.6789e+03  -2.4364e+03  | 280.000
Sim Anneal  19000  1.8556e+03   2.1739e+03   4.3791e+02   1.6795e+03  -2.4357e+03  | 240.000
Sim Anneal  20000  1.8521e+03   2.1588e+03   4.5116e+02   1.6779e+03  -2.4358e+03  | 200.000
Sim Anneal  21000  1.8471e+03   2.1678e+03   4.3609e+02   1.6786e+03  -2.4354e+03  | 160.000
Sim Anneal  22000  1.8464e+03   2.1567e+03   4.4875e+02   1.6754e+03  -2.4346e+03  | 120.000
Sim Anneal  23000  1.8228e+03   2.1218e+03   4.6004e+02   1.6699e+03  -2.4289e+03  | 80.000
Sim Anneal  24000  1.8072e+03   2.1230e+03   4.5184e+02   1.6622e+03  -2.4299e+03  | 40.000
Sim Anneal  25000  1.7979e+03   2.1220e+03   4.4426e+02   1.6621e+03  -2.4306e+03  |  0.000
ILSRR 1797.86443629788 1797.86443629788 
Sim Anneal      0  3.4312e+10   3.4312e+10   1.6898e+04   1.1380e+03  -2.6548e+03  | -1.000
Sim Anneal   1000  6.0667e+03   3.5136e+03   3.3884e+03   1.6335e+03  -2.4688e+03  | 960.000
Sim Anneal   2000  4.6463e+03   3.1258e+03   2.4233e+03   1.5611e+03  -2.4639e+03  | 920.000
Sim Anneal   3000  4.3905e+03   2.9298e+03   2.3460e+03   1.5673e+03  -2.4526e+03  | 880.000
Sim Anneal   4000  3.9103e+03   2.6592e+03   1.8469e+03   1.8527e+03  -2.4485e+03  | 840.000
Sim Anneal   5000  3.9245e+03   2.7141e+03   1.8080e+03   1.8517e+03  -2.4493e+03  | 800.000
Sim Anneal   6000  3.6392e+03   2.6378e+03   1.6447e+03   1.8012e+03  -2.4445e+03  | 760.000
Sim Anneal   7000  3.5155e+03   2.5188e+03   1.6197e+03   1.8164e+03  -2.4395e+03  | 720.000
Sim Anneal   8000  3.5071e+03   2.5416e+03   1.6011e+03   1.8020e+03  -2.4376e+03  | 680.000
Sim Anneal   9000  3.4473e+03   2.5278e+03   1.5116e+03   1.8469e+03  -2.4391e+03  | 640.000
Sim Anneal  10000  3.4590e+03   2.5561e+03   1.4977e+03   1.8449e+03  -2.4396e+03  | 600.000
Sim Anneal  11000  3.3985e+03   2.6133e+03   1.3807e+03   1.8461e+03  -2.4416e+03  | 560.000
Sim Anneal  12000  3.2537e+03   2.6678e+03   1.1925e+03   1.8418e+03  -2.4485e+03  | 520.000
Sim Anneal  13000  3.2110e+03   2.6409e+03   1.1931e+03   1.8232e+03  -2.4463e+03  | 480.000
Sim Anneal  14000  3.2133e+03   2.6332e+03   1.1998e+03   1.8254e+03  -2.4451e+03  | 440.000
Sim Anneal  15000  3.2014e+03   2.5982e+03   1.2287e+03   1.8226e+03  -2.4482e+03  | 400.000
Sim Anneal  16000  3.1830e+03   2.5740e+03   1.2268e+03   1.8236e+03  -2.4414e+03  | 360.000
Sim Anneal  17000  3.1826e+03   2.5773e+03   1.2292e+03   1.8186e+03  -2.4425e+03  | 320.000
Sim Anneal  18000  3.1563e+03   2.5762e+03   1.1973e+03   1.8263e+03  -2.4435e+03  | 280.000
Sim Anneal  19000  3.1390e+03   2.5647e+03   1.1881e+03   1.8315e+03  -2.4453e+03  | 240.000
Sim Anneal  20000  3.1354e+03   2.5484e+03   1.1975e+03   1.8379e+03  -2.4483e+03  | 200.000
Sim Anneal  21000  3.1340e+03   2.5634e+03   1.1907e+03   1.8304e+03  -2.4505e+03  | 160.000
Sim Anneal  22000  3.0424e+03   2.4932e+03   1.1824e+03   1.8090e+03  -2.4422e+03  | 120.000
Sim Anneal  23000  3.0216e+03   2.5124e+03   1.1418e+03   1.8087e+03  -2.4412e+03  | 80.000
Sim Anneal  24000  3.0166e+03   2.4964e+03   1.1497e+03   1.8091e+03  -2.4386e+03  | 40.000
Sim Anneal  25000  3.0102e+03   2.4826e+03   1.1570e+03   1.8072e+03  -2.4366e+03  |  0.000
ILSRR 3010.1543794250365 1797.86443629788 
Sim Anneal      0  4.9637e+06   4.9328e+06   3.2539e+04   8.2117e+02  -2.5049e+03  | -1.000
Sim Anneal   1000  3.6763e+03   2.7003e+03   1.9425e+03   1.4717e+03  -2.4382e+03  | 960.000
Sim Anneal   2000  3.4833e+03   2.7476e+03   1.6133e+03   1.5651e+03  -2.4427e+03  | 920.000
Sim Anneal   3000  3.1768e+03   2.4963e+03   1.5958e+03   1.5166e+03  -2.4319e+03  | 880.000
Sim Anneal   4000  3.0068e+03   2.4328e+03   1.4454e+03   1.5632e+03  -2.4345e+03  | 840.000
Sim Anneal   5000  2.8035e+03   2.3800e+03   1.3368e+03   1.5173e+03  -2.4306e+03  | 800.000
Sim Anneal   6000  2.7414e+03   2.3216e+03   1.3289e+03   1.5216e+03  -2.4308e+03  | 760.000
Sim Anneal   7000  2.6935e+03   2.2905e+03   1.2416e+03   1.5909e+03  -2.4294e+03  | 720.000
Sim Anneal   8000  2.6848e+03   2.3396e+03   1.2091e+03   1.5780e+03  -2.4420e+03  | 680.000
Sim Anneal   9000  2.5912e+03   2.3593e+03   1.0887e+03   1.5852e+03  -2.4420e+03  | 640.000
Sim Anneal  10000  2.4675e+03   2.2422e+03   1.0327e+03   1.6300e+03  -2.4375e+03  | 600.000
Sim Anneal  11000  2.4653e+03   2.2443e+03   1.0312e+03   1.6293e+03  -2.4395e+03  | 560.000
Sim Anneal  12000  2.3984e+03   2.1986e+03   1.0411e+03   1.5947e+03  -2.4360e+03  | 520.000
Sim Anneal  13000  2.3758e+03   2.2084e+03   1.0058e+03   1.6035e+03  -2.4420e+03  | 480.000
Sim Anneal  14000  2.3762e+03   2.1992e+03   1.0127e+03   1.6035e+03  -2.4393e+03  | 440.000
Sim Anneal  15000  2.3192e+03   2.1936e+03   8.6201e+02   1.7078e+03  -2.4441e+03  | 400.000
Sim Anneal  16000  2.2682e+03   2.1743e+03   8.1518e+02   1.7146e+03  -2.4359e+03  | 360.000
Sim Anneal  17000  2.2430e+03   2.1436e+03   8.2935e+02   1.7021e+03  -2.4320e+03  | 320.000
Sim Anneal  18000  2.2396e+03   2.1600e+03   8.7637e+02   1.6345e+03  -2.4313e+03  | 280.000
Sim Anneal  19000  2.2249e+03   2.1516e+03   8.7600e+02   1.6262e+03  -2.4290e+03  | 240.000
Sim Anneal  20000  2.2200e+03   2.1449e+03   8.8082e+02   1.6239e+03  -2.4296e+03  | 200.000
Sim Anneal  21000  2.2211e+03   2.1833e+03   8.4959e+02   1.6182e+03  -2.4300e+03  | 160.000
Sim Anneal  22000  2.2087e+03   2.2017e+03   8.6081e+02   1.5781e+03  -2.4320e+03  | 120.000
Sim Anneal  23000  2.2040e+03   2.1967e+03   8.3450e+02   1.6045e+03  -2.4317e+03  | 80.000
Sim Anneal  24000  2.1842e+03   2.1853e+03   8.3806e+02   1.5931e+03  -2.4323e+03  | 40.000
Sim Anneal  25000  2.1692e+03   2.1631e+03   8.3730e+02   1.6001e+03  -2.4314e+03  |  0.000
ILSRR 2169.150084912002 1797.86443629788 
Sim Anneal      0  7.3202e+11   7.3202e+11   1.3793e+03   2.2117e+03  -2.7955e+03  | -1.000
Sim Anneal   1000  6.6150e+03   3.3675e+03   4.2734e+03   1.4728e+03  -2.4987e+03  | 960.000
Sim Anneal   2000  4.9582e+03   3.0776e+03   2.7861e+03   1.5918e+03  -2.4972e+03  | 920.000
Sim Anneal   3000  4.6139e+03   3.1573e+03   2.3412e+03   1.6043e+03  -2.4889e+03  | 880.000
Sim Anneal   4000  4.1653e+03   2.6295e+03   2.4523e+03   1.5584e+03  -2.4749e+03  | 840.000
Sim Anneal   5000  4.1367e+03   2.6096e+03   2.4434e+03   1.5587e+03  -2.4750e+03  | 800.000
Sim Anneal   6000  3.9043e+03   2.4799e+03   2.3359e+03   1.5657e+03  -2.4771e+03  | 760.000
Sim Anneal   7000  3.8196e+03   2.4693e+03   2.2307e+03   1.5895e+03  -2.4699e+03  | 720.000
Sim Anneal   8000  3.5551e+03   2.2673e+03   2.1391e+03   1.6083e+03  -2.4596e+03  | 680.000
Sim Anneal   9000  3.4591e+03   2.2281e+03   2.1012e+03   1.5860e+03  -2.4563e+03  | 640.000
